1,1
0.777286902,0.950017325
0.616450104,0.753439016
0.534589397,0.653387041
0.426689189,0.521509009
0.324675156,0.396825191
0.261174636,0.319213445
0.224337318,0.274190056
0.204106029,0.249462925
0.200558732,0.245127339
