1,1
0.607807494,0.742875826
0.573472265,0.700910546
0.418611804,0.511636649
0.263118463,0.321589232
0.156022713,0.190694427
0.096647312,0.118124493
0.064766712,0.079159314
0.049589417,0.060609287
0.040675861,0.049714941
