1,1
1.248209077,1.525588871
1.88299367,2.301436707
2.171194412,2.653682059
1.923642173,2.351118211
1.73220487,2.117139285
1.574950886,1.924939972
1.511138452,1.846946997
1.526051237,1.865173734
1.557877086,1.904071994
