1,1
1.243889448,1.520309326
1.709102224,2.088902718
2.067751441,2.527251762
1.72267594,2.105492816
1.454693878,1.777959184
1.239244074,1.514631646
1.13821543,1.391152192
1.119913975,1.368783747
1.13264757,1.38434703
